,country_region,Model,Scenario,Category,Subcategory,Indicator,composite_name,Definition,Unit,Year,Value,Timestamp
311,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture GHG Emissions by Gas,CO2,"Agriculture, Land Use and Forestry | Agriculture GHG Emissions by Gas | CO2",Carbon dioxide emissions from the agriculture sector,Mt CO2e/yr,2050,45.9,2050-01-01
312,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture energy use,Hard coal,"Agriculture, Land Use and Forestry | Agriculture energy use | Hard coal",Coal consumption by the agriculture sector,EJ/yr,2050,0.0,2050-01-01
313,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture energy use,Hard coal,"Agriculture, Land Use and Forestry | Agriculture energy use | Hard coal",Coal consumption by the agriculture sector,EJ/yr,2050,0.0,2050-01-01
314,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture energy use,Natural gas,"Agriculture, Land Use and Forestry | Agriculture energy use | Natural gas",Natural consumption by the agriculture sector,EJ/yr,2050,0.0,2050-01-01
315,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture energy use,Natural gas,"Agriculture, Land Use and Forestry | Agriculture energy use | Natural gas",Natural consumption by the agriculture sector,EJ/yr,2050,0.0,2050-01-01
316,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by forest restoration,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by forest restoration",Area of land affected by forest restoration,million Ha/yr,2050,44.96,2050-01-01
317,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by forest restoration,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by forest restoration",Area of land affected by forest restoration,million Ha/yr,2050,0.0,2050-01-01
318,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture Pollutants,PM2.5,"Agriculture, Land Use and Forestry | Agriculture Pollutants | PM2.5",Particulate matter of 2.5 or less in diameter emissions from the agriculture sector,kt/yr,2050,5.45,2050-01-01
319,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture Pollutants,PM2.5,"Agriculture, Land Use and Forestry | Agriculture Pollutants | PM2.5",Particulate matter of 2.5 or less in diameter emissions from the agriculture sector,kt/yr,2050,8.96,2050-01-01
320,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture energy use,Biomass,"Agriculture, Land Use and Forestry | Agriculture energy use | Biomass",Biomass consumption by the agricuture sector,EJ/yr,2050,0.0,2050-01-01
321,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture energy use,Biomass,"Agriculture, Land Use and Forestry | Agriculture energy use | Biomass",Biomass consumption by the agricuture sector,EJ/yr,2050,0.0,2050-01-01
322,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by improved forest management,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by improved forest management",Area of land affected by improved foresst management,million Ha/yr,2050,0.0,2050-01-01
323,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by peatland restoration,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by peatland restoration",Area of land affected by petland restoration,million Ha/yr,2050,0.0,2050-01-01
324,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by peatland restoration,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by peatland restoration",Area of land affected by petland restoration,million Ha/yr,2049,0.0,2049-01-01
325,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by avoided deforestation,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by avoided deforestation",Area of land affected by avoided deforestation,million Ha/yr,2049,0.0,2049-01-01
326,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by avoided deforestation,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by avoided deforestation",Area of land affected by avoided deforestation,million Ha/yr,2049,0.0,2049-01-01
327,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture GHG Emissions by Gas,N2O,"Agriculture, Land Use and Forestry | Agriculture GHG Emissions by Gas | N2O",Nitrous oxide emissions from the agriculture sector,Mt CO2e/yr,2049,89.4,2049-01-01
328,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture GHG Emissions by Gas,N2O,"Agriculture, Land Use and Forestry | Agriculture GHG Emissions by Gas | N2O",Nitrous oxide emissions from the agriculture sector,Mt CO2e/yr,2049,94.47,2049-01-01
329,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture GHG Emissions by Gas,CH4,"Agriculture, Land Use and Forestry | Agriculture GHG Emissions by Gas | CH4",Methane emissions from the agriculture sector,Mt CO2e/yr,2049,562.5,2049-01-01
330,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",LULUCF Anthropogenic GHG Emissions by Gas,N2O,"Agriculture, Land Use and Forestry | LULUCF Anthropogenic GHG Emissions by Gas | N2O",Total anthropogenic nitrous oxide emissions from land use,Mt CO2e/yr,2049,-0.97,2049-01-01
331,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",LULUCF Anthropogenic GHG Emissions by Gas,CO2,"Agriculture, Land Use and Forestry | LULUCF Anthropogenic GHG Emissions by Gas | CO2",Total anthropogenic carbon dioxide emissions from land use,Mt CO2e/yr,2049,-446.0,2049-01-01
332,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",LULUCF Anthropogenic GHG Emissions by Gas,CO2,"Agriculture, Land Use and Forestry | LULUCF Anthropogenic GHG Emissions by Gas | CO2",Total anthropogenic carbon dioxide emissions from land use,Mt CO2e/yr,2049,-253.0,2049-01-01
333,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture GHG Emissions by Gas,F-gases,"Agriculture, Land Use and Forestry | Agriculture GHG Emissions by Gas | F-gases",F-gases emissions from the agriculture sector,Mt CO2e/yr,2049,0.0,2049-01-01
334,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",LULUCF Anthropogenic GHG Emissions by Gas,N2O,"Agriculture, Land Use and Forestry | LULUCF Anthropogenic GHG Emissions by Gas | N2O",Total anthropogenic nitrous oxide emissions from land use,Mt CO2e/yr,2049,-0.55,2049-01-01
335,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",LULUCF Anthropogenic GHG Emissions by Gas,CH4,"Agriculture, Land Use and Forestry | LULUCF Anthropogenic GHG Emissions by Gas | CH4",Total anthropogenic methane emissions from land use,Mt CO2e/yr,2049,-6.65,2049-01-01
336,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",LULUCF Anthropogenic GHG Emissions by Gas,CH4,"Agriculture, Land Use and Forestry | LULUCF Anthropogenic GHG Emissions by Gas | CH4",Total anthropogenic methane emissions from land use,Mt CO2e/yr,2049,-3.78,2049-01-01
337,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture energy use,Heat,"Agriculture, Land Use and Forestry | Agriculture energy use | Heat",Heat consumption by the agriculture sector,EJ/yr,2049,0.0,2049-01-01
338,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture energy use,Heat,"Agriculture, Land Use and Forestry | Agriculture energy use | Heat",Heat consumption by the agriculture sector,EJ/yr,2049,0.0,2049-01-01
339,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture GHG Emissions by Gas,CH4,"Agriculture, Land Use and Forestry | Agriculture GHG Emissions by Gas | CH4",Methane emissions from the agriculture sector,Mt CO2e/yr,2049,595.0,2049-01-01
340,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture Pollutants,CO,"Agriculture, Land Use and Forestry | Agriculture Pollutants | CO",Carbon monoxide emissions form the arigulture sector,kt/yr,2049,73.8,2049-01-01
341,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture Pollutants,OC,"Agriculture, Land Use and Forestry | Agriculture Pollutants | OC",Organic carbons emissions from the agriculture sector,kt/yr,2049,0.54,2049-01-01
342,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture Pollutants,OC,"Agriculture, Land Use and Forestry | Agriculture Pollutants | OC",Organic carbons emissions from the agriculture sector,kt/yr,2049,0.86,2049-01-01
343,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture Pollutants,CO,"Agriculture, Land Use and Forestry | Agriculture Pollutants | CO",Carbon monoxide emissions form the arigulture sector,kt/yr,2049,45.7,2049-01-01
344,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture Pollutants,PM10,"Agriculture, Land Use and Forestry | Agriculture Pollutants | PM10",Particulate matter of 2.5-10 micrometer in diameter emsisions form the agticulture sector,kt/yr,2049,10.9,2049-01-01
345,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture Pollutants,PM10,"Agriculture, Land Use and Forestry | Agriculture Pollutants | PM10",Particulate matter of 2.5-10 micrometer in diameter emsisions form the agticulture sector,kt/yr,2049,6.77,2049-01-01
346,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture Pollutants,BC,"Agriculture, Land Use and Forestry | Agriculture Pollutants | BC",Black carbon emissions from the agriculture sector,kt/yr,2049,0.37,2049-01-01
347,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture Pollutants,BC,"Agriculture, Land Use and Forestry | Agriculture Pollutants | BC",Black carbon emissions from the agriculture sector,kt/yr,2049,0.59,2049-01-01
348,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture GHG Emissions by Gas,F-gases,"Agriculture, Land Use and Forestry | Agriculture GHG Emissions by Gas | F-gases",F-gases emissions from the agriculture sector,Mt CO2e/yr,2049,0.0,2049-01-01
349,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture Pollutants,SOx,"Agriculture, Land Use and Forestry | Agriculture Pollutants | SOx",Sulfur oxides emissions from the agriculture sector,kt/yr,2049,334.0,2049-01-01
350,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture Pollutants,SOx,"Agriculture, Land Use and Forestry | Agriculture Pollutants | SOx",Sulfur oxides emissions from the agriculture sector,kt/yr,2049,539.0,2049-01-01
351,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by forest set-asides,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by forest set-asides",Area of land affected by forest set-asides,million Ha/yr,2049,0.0,2049-01-01
352,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by forest set-asides,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by forest set-asides",Area of land affected by forest set-asides,million Ha/yr,2049,0.0,2049-01-01
353,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by afforestation and reforestation,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by afforestation and reforestation",Area of land affected by afforestation and reforestation,million Ha/yr,2049,0.0,2049-01-01
354,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture Pollutants,NOx,"Agriculture, Land Use and Forestry | Agriculture Pollutants | NOx",Nitrogen oxides emissions from agriculture sector,kt/yr,2049,62.1,2049-01-01
355,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture Pollutants,NOx,"Agriculture, Land Use and Forestry | Agriculture Pollutants | NOx",Nitrogen oxides emissions from agriculture sector,kt/yr,2049,100.0,2049-01-01
356,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture energy use,Petroleum diesel,"Agriculture, Land Use and Forestry | Agriculture energy use | Petroleum diesel",Petroleum diesel consumption by the agriculture sector,EJ/yr,2049,0.37,2049-01-01
357,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture energy use,Petroleum diesel,"Agriculture, Land Use and Forestry | Agriculture energy use | Petroleum diesel",Petroleum diesel consumption by the agriculture sector,EJ/yr,2049,0.6,2049-01-01
358,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Land Cover,Land area affected by afforestation and reforestation,"Agriculture, Land Use and Forestry | Land Cover | Land area affected by afforestation and reforestation",Area of land affected by afforestation and reforestation,million Ha/yr,2049,8.63,2049-01-01
359,India,"Energy Policy Simulator, India",Peak by 2040,"Agriculture, Land Use and Forestry",Agriculture Pollutants,VOC,"Agriculture, Land Use and Forestry | Agriculture Pollutants | VOC",Volatile organic compound emissions form the agriculture setor,kt/yr,2049,1.86,2049-01-01
360,India,"Energy Policy Simulator, India",Business as Usual,"Agriculture, Land Use and Forestry",Agriculture Pollutants,VOC,"Agriculture, Land Use and Forestry | Agriculture Pollutants | VOC",Volatile organic compound emissions form the agriculture setor,kt/yr,2049,3.0,2049-01-01
