,ISO,Country,Data source,Sector,Gas,Unit,Year,Value,Timestamp
1574,MKD,Macedonia,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,1.19,2019-01-01
1575,SVN,Slovenia,Climate Watch,Agriculture,CH4,MtCO₂e,2019,1.05,2019-01-01
1576,SWZ,Eswatini,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,1.06,2019-01-01
1577,SVK,Slovakia,Climate Watch,Agriculture,CH4,MtCO₂e,2019,1.06,2019-01-01
1578,MDA,Moldova,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.93,2019-01-01
1579,PNG,Papua New Guinea,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.98,2019-01-01
1580,LVA,Latvia,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.99,2019-01-01
1581,ISR,Israel,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.96,2019-01-01
1582,TLS,Timor-Leste,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,1.07,2019-01-01
1583,GMB,Gambia,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.91,2019-01-01
1584,SLV,El Salvador,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.72,2019-01-01
1585,BIH,Bosnia and Herzegovina,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.91,2019-01-01
1586,ARE,United Arab Emirates,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.78,2019-01-01
1587,GEO,Georgia,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.83,2019-01-01
1588,GNB,Guinea-Bissau,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.77,2019-01-01
1589,LBN,Lebanon,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.8,2019-01-01
1590,DJI,Djibouti,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.72,2019-01-01
1591,OMN,Oman,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.68,2019-01-01
1592,MKD,Macedonia,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.78,2019-01-01
1593,TLS,Timor-Leste,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.78,2019-01-01
1594,ALB,Albania,Climate Watch,Agriculture,N2O,MtCO₂e,2019,1.0,2019-01-01
1595,ARM,Armenia,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.66,2019-01-01
1596,JOR,Jordan,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.63,2019-01-01
1597,LSO,Lesotho,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.69,2019-01-01
1598,EST,Estonia,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.64,2019-01-01
1599,ISL,Iceland,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.64,2019-01-01
1600,LUX,Luxembourg,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.64,2019-01-01
1601,JOR,Jordan,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.6,2019-01-01
1602,SUR,Suriname,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.65,2019-01-01
1603,ISR,Israel,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.62,2019-01-01
1604,SWZ,Eswatini,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.63,2019-01-01
1605,JAM,Jamaica,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.6,2019-01-01
1606,SVN,Slovenia,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.58,2019-01-01
1607,KWT,Kuwait,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.55,2019-01-01
1608,QAT,Qatar,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.59,2019-01-01
1609,MDA,Moldova,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.64,2019-01-01
1610,BTN,Bhutan,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.54,2019-01-01
1611,GUY,Guyana,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.54,2019-01-01
1612,LBN,Lebanon,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.56,2019-01-01
1613,DJI,Djibouti,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.47,2019-01-01
1614,LBR,Liberia,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.56,2019-01-01
1615,SUR,Suriname,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.49,2019-01-01
1616,CYP,Cyprus,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.42,2019-01-01
1617,GAB,Gabon,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.57,2019-01-01
1618,LSO,Lesotho,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.46,2019-01-01
1619,BTN,Bhutan,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.44,2019-01-01
1620,FJI,Fiji,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.57,2019-01-01
1621,LUX,Luxembourg,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.43,2019-01-01
1622,SWZ,Eswatini,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.43,2019-01-01
1623,MKD,Macedonia,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.41,2019-01-01
1624,MNE,Montenegro,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.39,2019-01-01
1625,QAT,Qatar,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.39,2019-01-01
1626,BLZ,Belize,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.37,2019-01-01
1627,KWT,Kuwait,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.35,2019-01-01
1628,ISL,Iceland,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.34,2019-01-01
1629,GMB,Gambia,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.33,2019-01-01
1630,JAM,Jamaica,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.33,2019-01-01
1631,TTO,Trinidad and Tobago,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.3,2019-01-01
1632,ISL,Iceland,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.3,2019-01-01
1633,VUT,Vanuatu,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.31,2019-01-01
1634,COM,Comoros,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.28,2019-01-01
1635,FJI,Fiji,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.38,2019-01-01
1636,MNE,Montenegro,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.29,2019-01-01
1637,GAB,Gabon,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.34,2019-01-01
1638,JAM,Jamaica,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.27,2019-01-01
1639,DJI,Djibouti,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.25,2019-01-01
1640,LBR,Liberia,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.31,2019-01-01
1641,CYP,Cyprus,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.24,2019-01-01
1642,LBN,Lebanon,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.24,2019-01-01
1643,TLS,Timor-Leste,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.28,2019-01-01
1644,COM,Comoros,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.23,2019-01-01
1645,LBR,Liberia,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.25,2019-01-01
1646,LUX,Luxembourg,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.21,2019-01-01
1647,TTO,Trinidad and Tobago,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.21,2019-01-01
1648,VUT,Vanuatu,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.22,2019-01-01
1649,CYP,Cyprus,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.18,2019-01-01
1650,KWT,Kuwait,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.2,2019-01-01
1651,QAT,Qatar,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.2,2019-01-01
1652,BLZ,Belize,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.19,2019-01-01
1653,GAB,Gabon,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.24,2019-01-01
1654,BLZ,Belize,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.17,2019-01-01
1655,WSM,Samoa,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.14,2019-01-01
1656,SUR,Suriname,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.15,2019-01-01
1657,FJI,Fiji,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.19,2019-01-01
1658,MUS,Mauritius,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.14,2019-01-01
1659,BRN,Brunei,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.1,2019-01-01
1660,MUS,Mauritius,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.13,2019-01-01
1661,WSM,Samoa,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.1,2019-01-01
1662,CPV,Cape Verde,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.11,2019-01-01
1663,MNE,Montenegro,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.11,2019-01-01
1664,BRN,Brunei,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.08,2019-01-01
1665,BTN,Bhutan,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.1,2019-01-01
1666,TTO,Trinidad and Tobago,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.09,2019-01-01
1667,MLT,Malta,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.08,2019-01-01
1668,TON,Tonga,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.08,2019-01-01
1669,VUT,Vanuatu,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.09,2019-01-01
1670,FSM,Micronesia,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.06,2019-01-01
1671,SLB,Solomon Islands,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.07,2019-01-01
1672,BRB,Barbados,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.06,2019-01-01
1673,CPV,Cape Verde,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.05,2019-01-01
1674,CPV,Cape Verde,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.05,2019-01-01
1675,MLT,Malta,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.06,2019-01-01
1676,SLB,Solomon Islands,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.06,2019-01-01
1677,TON,Tonga,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.06,2019-01-01
1678,COM,Comoros,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.05,2019-01-01
1679,FSM,Micronesia,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.05,2019-01-01
1680,BHR,Bahrain,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.04,2019-01-01
1681,DMA,Dominica,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.04,2019-01-01
1682,WSM,Samoa,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.04,2019-01-01
1683,BHS,Bahamas,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.03,2019-01-01
1684,BRB,Barbados,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.03,2019-01-01
1685,BRB,Barbados,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.03,2019-01-01
1686,DMA,Dominica,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.03,2019-01-01
1687,GNQ,Equatorial Guinea,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.03,2019-01-01
1688,LCA,Saint Lucia,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.03,2019-01-01
1689,ATG,Antigua and Barbuda,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.02,2019-01-01
1690,BHR,Bahrain,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.02,2019-01-01
1691,BHR,Bahrain,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.02,2019-01-01
1692,BHS,Bahamas,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.02,2019-01-01
1693,BRN,Brunei,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.02,2019-01-01
1694,FSM,Micronesia,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.02,2019-01-01
1695,GRD,Grenada,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.02,2019-01-01
1696,LCA,Saint Lucia,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.02,2019-01-01
1697,MLT,Malta,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.02,2019-01-01
1698,MUS,Mauritius,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.02,2019-01-01
1699,SGP,Singapore,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.02,2019-01-01
1700,SGP,Singapore,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.02,2019-01-01
1701,SLB,Solomon Islands,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.02,2019-01-01
1702,STP,Sao Tome and Principe,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.02,2019-01-01
1703,TON,Tonga,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.02,2019-01-01
1704,ATG,Antigua and Barbuda,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.01,2019-01-01
1705,ATG,Antigua and Barbuda,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.01,2019-01-01
1706,BHS,Bahamas,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.01,2019-01-01
1707,COK,Cook Islands,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.01,2019-01-01
1708,COK,Cook Islands,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.01,2019-01-01
1709,DMA,Dominica,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.01,2019-01-01
1710,GNQ,Equatorial Guinea,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.01,2019-01-01
1711,GNQ,Equatorial Guinea,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.01,2019-01-01
1712,GRD,Grenada,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.01,2019-01-01
1713,GRD,Grenada,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.01,2019-01-01
1714,KIR,Kiribati,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.01,2019-01-01
1715,KIR,Kiribati,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.01,2019-01-01
1716,KNA,Saint Kitts and Nevis,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.01,2019-01-01
1717,KNA,Saint Kitts and Nevis,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.01,2019-01-01
1718,LCA,Saint Lucia,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.01,2019-01-01
1719,STP,Sao Tome and Principe,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.0,2019-01-01
1720,STP,Sao Tome and Principe,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.01,2019-01-01
1721,TUV,Tuvalu,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.01,2019-01-01
1722,TUV,Tuvalu,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.01,2019-01-01
1723,VCT,Saint Vincent and the Grenadines,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.01,2019-01-01
1724,VCT,Saint Vincent and the Grenadines,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.01,2019-01-01
1725,VCT,Saint Vincent and the Grenadines,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.01,2019-01-01
1726,AND,Andorra,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.0,2019-01-01
1727,AND,Andorra,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.0,2019-01-01
1728,AND,Andorra,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1729,COK,Cook Islands,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1730,KIR,Kiribati,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1731,KNA,Saint Kitts and Nevis,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1732,LIE,Liechtenstein,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.0,2019-01-01
1733,LIE,Liechtenstein,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.0,2019-01-01
1734,LIE,Liechtenstein,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1735,MDV,Maldives,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.0,2019-01-01
1736,MDV,Maldives,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.0,2019-01-01
1737,MDV,Maldives,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1738,MHL,Marshall Islands,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.0,2019-01-01
1739,MHL,Marshall Islands,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.0,2019-01-01
1740,MHL,Marshall Islands,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1741,NIU,Niue,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.0,2019-01-01
1742,NIU,Niue,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.0,2019-01-01
1743,NIU,Niue,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1744,NRU,Nauru,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.0,2019-01-01
1745,NRU,Nauru,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.0,2019-01-01
1746,NRU,Nauru,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1747,PLW,Palau,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.0,2019-01-01
1748,PLW,Palau,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.0,2019-01-01
1749,PLW,Palau,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1750,SGP,Singapore,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.0,2019-01-01
1751,SYC,Seychelles,Climate Watch,Agriculture,All GHG,MtCO₂e,2019,0.0,2019-01-01
1752,SYC,Seychelles,Climate Watch,Agriculture,CH4,MtCO₂e,2019,0.0,2019-01-01
1753,SYC,Seychelles,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1754,TUV,Tuvalu,Climate Watch,Agriculture,N2O,MtCO₂e,2019,0.0,2019-01-01
1758,IND,India,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,722.09,2018-01-01
1759,CHN,China,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,674.22,2018-01-01
1760,BRA,Brazil,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,492.99,2018-01-01
1761,IND,India,Climate Watch,Agriculture,CH4,MtCO₂e,2018,500.07,2018-01-01
1762,EUU,European Union (27),Climate Watch,Agriculture,All GHG,MtCO₂e,2018,395.43,2018-01-01
1763,USA,United States,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,379.5,2018-01-01
1764,BRA,Brazil,Climate Watch,Agriculture,CH4,MtCO₂e,2018,330.36,2018-01-01
1765,CHN,China,Climate Watch,Agriculture,CH4,MtCO₂e,2018,334.42,2018-01-01
1766,CHN,China,Climate Watch,Agriculture,N2O,MtCO₂e,2018,339.8,2018-01-01
1767,IND,India,Climate Watch,Agriculture,N2O,MtCO₂e,2018,222.02,2018-01-01
1768,PAK,Pakistan,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,188.79,2018-01-01
1769,EUU,European Union (27),Climate Watch,Agriculture,CH4,MtCO₂e,2018,214.38,2018-01-01
1770,USA,United States,Climate Watch,Agriculture,CH4,MtCO₂e,2018,201.75,2018-01-01
1771,BRA,Brazil,Climate Watch,Agriculture,N2O,MtCO₂e,2018,162.63,2018-01-01
1772,USA,United States,Climate Watch,Agriculture,N2O,MtCO₂e,2018,177.75,2018-01-01
1773,EUU,European Union (27),Climate Watch,Agriculture,N2O,MtCO₂e,2018,181.05,2018-01-01
1774,IDN,Indonesia,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,155.08,2018-01-01
1775,PAK,Pakistan,Climate Watch,Agriculture,CH4,MtCO₂e,2018,130.65,2018-01-01
1776,ARG,Argentina,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,130.81,2018-01-01
1777,ETH,Ethiopia,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,112.85,2018-01-01
1778,AUS,Australia,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,160.84,2018-01-01
1779,RUS,Russia,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,99.9,2018-01-01
1780,MEX,Mexico,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,96.74,2018-01-01
1781,BGD,Bangladesh,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,84.92,2018-01-01
1782,IDN,Indonesia,Climate Watch,Agriculture,CH4,MtCO₂e,2018,91.02,2018-01-01
1783,ARG,Argentina,Climate Watch,Agriculture,CH4,MtCO₂e,2018,85.82,2018-01-01
1784,TCD,Chad,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,71.04,2018-01-01
1785,NGA,Nigeria,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,78.09,2018-01-01
1786,SDN,Sudan,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,75.41,2018-01-01
1787,ETH,Ethiopia,Climate Watch,Agriculture,CH4,MtCO₂e,2018,69.45,2018-01-01
1788,THA,Thailand,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,68.8,2018-01-01
1789,VNM,Vietnam,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,70.69,2018-01-01
1790,COL,Colombia,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,62.94,2018-01-01
1791,FRA,France,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,74.2,2018-01-01
1792,AUS,Australia,Climate Watch,Agriculture,CH4,MtCO₂e,2018,88.66,2018-01-01
1793,IDN,Indonesia,Climate Watch,Agriculture,N2O,MtCO₂e,2018,64.07,2018-01-01
1794,PAK,Pakistan,Climate Watch,Agriculture,N2O,MtCO₂e,2018,58.14,2018-01-01
1795,MEX,Mexico,Climate Watch,Agriculture,CH4,MtCO₂e,2018,60.0,2018-01-01
1796,TZA,Tanzania,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,57.88,2018-01-01
1797,PHL,Philippines,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,61.41,2018-01-01
1798,BGD,Bangladesh,Climate Watch,Agriculture,CH4,MtCO₂e,2018,60.05,2018-01-01
1799,CAN,Canada,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,61.99,2018-01-01
1800,MMR,Myanmar,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,60.39,2018-01-01
1801,TUR,Türkiye,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,51.49,2018-01-01
1802,DEU,Germany,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,60.07,2018-01-01
1803,THA,Thailand,Climate Watch,Agriculture,CH4,MtCO₂e,2018,52.18,2018-01-01
1804,TCD,Chad,Climate Watch,Agriculture,CH4,MtCO₂e,2018,46.17,2018-01-01
1805,AUS,Australia,Climate Watch,Agriculture,N2O,MtCO₂e,2018,72.18,2018-01-01
1806,KEN,Kenya,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,44.23,2018-01-01
1807,RUS,Russia,Climate Watch,Agriculture,N2O,MtCO₂e,2018,48.78,2018-01-01
1808,RUS,Russia,Climate Watch,Agriculture,CH4,MtCO₂e,2018,51.12,2018-01-01
1809,GBR,United Kingdom,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,51.58,2018-01-01
1810,PHL,Philippines,Climate Watch,Agriculture,CH4,MtCO₂e,2018,50.63,2018-01-01
1811,NGA,Nigeria,Climate Watch,Agriculture,CH4,MtCO₂e,2018,47.37,2018-01-01
1812,COL,Colombia,Climate Watch,Agriculture,CH4,MtCO₂e,2018,44.07,2018-01-01
1813,SDN,Sudan,Climate Watch,Agriculture,CH4,MtCO₂e,2018,47.44,2018-01-01
1814,ETH,Ethiopia,Climate Watch,Agriculture,N2O,MtCO₂e,2018,43.4,2018-01-01
1815,ARG,Argentina,Climate Watch,Agriculture,N2O,MtCO₂e,2018,44.99,2018-01-01
1816,VNM,Vietnam,Climate Watch,Agriculture,CH4,MtCO₂e,2018,49.7,2018-01-01
1817,MMR,Myanmar,Climate Watch,Agriculture,CH4,MtCO₂e,2018,48.49,2018-01-01
1818,SSD,South Sudan,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,51.32,2018-01-01
1819,ESP,Spain,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,41.3,2018-01-01
1820,NZL,New Zealand,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,42.19,2018-01-01
1821,FRA,France,Climate Watch,Agriculture,CH4,MtCO₂e,2018,41.61,2018-01-01
1822,UZB,Uzbekistan,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,34.98,2018-01-01
1823,MLI,Mali,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,34.28,2018-01-01
1824,TZA,Tanzania,Climate Watch,Agriculture,CH4,MtCO₂e,2018,35.91,2018-01-01
1825,VEN,Venezuela,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,37.68,2018-01-01
1826,CAN,Canada,Climate Watch,Agriculture,N2O,MtCO₂e,2018,37.86,2018-01-01
1827,MEX,Mexico,Climate Watch,Agriculture,N2O,MtCO₂e,2018,36.74,2018-01-01
1828,IRN,Iran,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,32.63,2018-01-01
1829,NER,Niger,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,30.49,2018-01-01
1830,AGO,Angola,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,31.88,2018-01-01
1831,KEN,Kenya,Climate Watch,Agriculture,CH4,MtCO₂e,2018,27.81,2018-01-01
1832,POL,Poland,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,33.4,2018-01-01
1833,UKR,Ukraine,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,31.84,2018-01-01
1834,ITA,Italy,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,33.18,2018-01-01
1835,ZAF,South Africa,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,30.49,2018-01-01
1836,PRY,Paraguay,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,29.94,2018-01-01
1837,NGA,Nigeria,Climate Watch,Agriculture,N2O,MtCO₂e,2018,30.72,2018-01-01
1838,MNG,Mongolia,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,29.61,2018-01-01
1839,TUR,Türkiye,Climate Watch,Agriculture,N2O,MtCO₂e,2018,27.88,2018-01-01
1840,DEU,Germany,Climate Watch,Agriculture,CH4,MtCO₂e,2018,32.64,2018-01-01
1841,BOL,Bolivia,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,27.2,2018-01-01
1842,FRA,France,Climate Watch,Agriculture,N2O,MtCO₂e,2018,32.6,2018-01-01
1843,KAZ,Kazakhstan,Climate Watch,Agriculture,All GHG,MtCO₂e,2018,25.29,2018-01-01
